"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.pollution_cruise","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV34","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.392577062538283,-0.402430594795692,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,6.67027052406498,6.74891058075935,6.0726053778927,-0.615531928094295,1.18136050765884,-0.402430594795692,0.378906413571975,0.116387542959323,0.392577062538283,0.656075174825176,0.988870811446486,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV34","DESeq2",397.213796813575,-0.056181458635423,0.765405574852929,-0.0734007068767088,0.941487255108259,0.957673282416711,"deseq2",0.957673282416711,-0.056181458635423,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV342","DESeq2",2.76761162998831,3.4039422505703,2.05802997612648,1.23929536258426,0.215236135477895,0.36385156235549,"deseq2",0.36385156235549,3.4039422505703,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV342","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.941416399005197,0.0333207373137728,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,-3.70508743098661,-3.70508743098661,-3.70828901744113,0.298707673389388,6.18709469386126,0.0333207373137728,0.480468774873089,0.60835116054436,0.941416399005197,0.73093312937063,0.950803672244022,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV344","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.570746189276422,0.814360940272432,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,0.815424266429118,-2.29065730766937,1.58062258804529,3.36918184138478,3.77793038874765,0.814360940272432,0.155642849836768,0.13574363822235,0.570746189276422,0.054326923076923,0.293334632074639,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV344","DESeq2",12.2911291046277,3.10888442832416,1.4750897795886,2.09442461852402,0.036222171625196,0.0981593200530122,"deseq2",0.0981593200530122,3.10888442832416,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV345","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.157210057559434,-1.30527530947664,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,2.66642368182086,3.9359734288516,2.15510716541342,-1.81342460821311,1.4380987465468,-1.30527530947664,0.0155741511472907,0.0217012471400898,0.157210057559434,0.00539772727272727,0.0503685171801508,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV345","DESeq2",33.0098865458879,-1.35467364958968,1.0294797844554,-1.31516199300899,0.188455465544524,0.327949462099539,"deseq2",0.327949462099539,-1.35467364958968,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV346","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.166684709951692,-1.04485216324901,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA,2.50081589474012,4.19671137108889,1.7126049017017,-2.61106900009585,2.26271347297306,-1.04485216324901,0.175781961365507,0.0234882272740442,0.166684709951692,0.125,0.440374193155932,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV346","DESeq2",36.4324431621629,-1.50434350026069,0.853752980374663,-1.76148517753309,0.0781563195988363,0.172200620375956,"deseq2",0.172200620375956,-1.50434350026069,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV347","DESeq2",17.1840133031089,-6.57174494339232,2.04643557313147,-2.62748235014682,0.00860193041505142,0.031160054054523,"deseq2",0.031160054054523,-6.57174494339232,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV347","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.53028859452815,-0.837071186201035,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",-3.50409239247072,2.060868279988,-4.13391961242339,-5.6837426175984,6.33652980135973,-0.837071186201035,0.241245582064535,0.201681157363472,0.53028859452815,0.234396853146853,0.535317670267091,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV348","DESeq2",24.2123249125763,0.289084305423507,1.42306832806311,0.203276085512982,0.838919246301677,0.911615647950964,"deseq2",0.911615647950964,0.289084305423507,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV348","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.421820109960963,-0.0983791234456695,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,2.30608134566364,2.37172034523066,2.16374657372192,-0.312372829435281,4.60930429770146,-0.0983791234456695,0.451361929656402,0.129355303929024,0.421820109960963,0.892646416083917,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV35","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.37843402921629,1.31336003124534,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,2.59649523780302,0.838129962117659,3.91061491504673,2.89248204662577,2.43948510670507,1.31336003124534,0.0155741511472907,0.0592342657282458,0.37843402921629,0.00133304195804195,0.0191271877635593,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV35","DESeq2",65.1619020660883,3.5606795410498,0.969294525759863,3.66150514360439,0.000250737826224124,0.00156161277736077,"deseq2",0.00156161277736077,3.5606795410498,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV351","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.741336938715429,0.44235679888016,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,-2.6371428285649,-3.7020831013194,-1.54443599776758,2.97743013680321,5.99947445806197,0.44235679888016,0.295720153735699,0.275344942058274,0.741336938715429,0.337871503496503,0.760515680624056,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV351","DESeq2",11.2547794121516,4.07416053481031,1.99544574761757,2.05189227428863,0.0401801328489672,0.105658867862099,"deseq2",0.105658867862099,4.07416053481031,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV353","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.997764647868789,-0.0254335384473454,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,2.59427313985086,2.67385935792229,2.56640945382915,-0.114893202644931,4.0491411421244,-0.0254335384473454,0.459144020765433,0.849534214591195,0.997764647868789,0.855255681818183,0.99323934305549,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV353","DESeq2",24.3620218021356,0.178509990366321,1.18736348067601,0.150354167590159,0.880485199099443,0.941482667711754,"deseq2",0.941482667711754,0.178509990366321,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV355","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.94884144509656,-0.117853003828359,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","HOC36",NA,NA,NA,2.51065459163918,2.69609738556734,2.48053870140273,-0.310615090103522,1.67252277688091,-0.117853003828359,0.42968759121018,0.512344826556075,0.94884144509656,0.710063374125875,0.993451742843464,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV355","DESeq2",23.8229074425758,0.041954312867453,0.906192234784539,0.0462971954847993,0.963073374593219,0.974048569745279,"deseq2",0.974048569745279,0.041954312867453,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","HOC36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV358","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.334150932733946,-0.243595324076157,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,3.53566463422818,3.70569214083367,2.87271486803638,-0.645781511356651,2.40406587574183,-0.243595324076157,0.342412672115691,0.0884326818327542,0.334150932733946,0.427425699300699,0.870991599005433,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV358","DESeq2",42.2135406057419,-0.284552391072735,1.25749769678118,-0.226219633903972,0.821030600748583,0.902371093702003,"deseq2",0.902371093702003,-0.284552391072735,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV36","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.802588350102947,0.269325385170814,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,-3.06981033624281,-3.5802929752159,-2.76892519934482,1.75286009082041,6.34027082912232,0.269325385170814,0.385214160662816,0.334931001275892,0.802588350102947,0.507222465034965,0.859319413629276,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV36","DESeq2",23.4481083664185,3.78686429978505,2.03656086306947,6.26800227751438,3.65709436272087e-10,9.98668075973777e-09,"deseq2",9.98668075973777e-09,3.78686429978505,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV360","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.58942325063962,0.710623439788681,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula",NA,-1.86736561427886,-3.84351132428089,1.10675325248709,4.16265822540868,4.93168478909756,0.710623439788681,0.234375470559904,0.170843582961432,0.58942325063962,0.161604020979021,0.530213405460208,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV360","DESeq2",11.9278108733121,4.55887411878047,1.88435232752824,2.4027731771606,0.0162712764331871,0.0534842882757539,"deseq2",0.0534842882757539,4.55887411878047,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV361","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.369894317087442,-0.66458023313805,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,2.87055955283454,3.43801580338744,2.38860900202732,-1.23164352544663,1.3356752370868,-0.66458023313805,0.159533874842805,0.105524386730809,0.369894317087442,0.0736013986013986,0.300516514693003,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV361","DESeq2",29.030987158299,-0.821282542645296,0.701958167369293,-1.16999353991099,0.242003568566654,0.393218097331436,"deseq2",0.393218097331436,-0.821282542645296,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV362","DESeq2",44.9064997164752,1.80598806083302,1.10822936250152,1.63048246561382,0.102999568124517,0.207697593223326,"deseq2",0.207697593223326,1.80598806083302,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV362","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.9935703468145,0.429758666487855,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,2.59253854353436,1.97950301087313,3.86508485465429,1.69719546148317,1.53848110445432,0.429758666487855,0.269531622113792,0.794196597084014,0.9935703468145,0.146612762237762,0.583891776493368,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV364","DESeq2",40.1363083648603,6.78524296956954,1.5054812301953,4.49734545685873,6.88071407332305e-06,8.14217832009894e-05,"deseq2",8.14217832009894e-05,6.78524296956954,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV364","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.211192459839845,1.4522923616301,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA,1.35350859202846,-3.73227358182047,2.21854705199506,6.52590975070946,4.05585823746425,1.4522923616301,0.0468782232036434,0.0233741524236376,0.211192459839845,0.00806381118881117,0.0874183665475743,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV367","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.25643900906531,-0.416657384228367,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,2.68698907216383,3.27504260148721,2.43399495400929,-1.15139390704706,4.35145520532393,-0.416657384228367,0.252918700395999,0.053094623527924,0.25643900906531,0.21555944055944,0.63145217299086,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV367","DESeq2",30.5290522168987,-0.369742665129931,1.39517360912929,-0.264825923769343,0.791143565399125,0.888784701635093,"deseq2",0.888784701635093,-0.369742665129931,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV368","DESeq2",14.0603564453888,4.19156778890144,1.99225132441484,2.15625289137627,0.0310639235557737,0.086832227262202,"deseq2",0.086832227262202,4.19156778890144,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV368","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.74986810581441,0.467842581287922,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,-2.38211728237848,-3.36906617082039,-1.31509603116893,3.20487450263637,5.92894476987334,0.467842581287922,0.308594035174691,0.323684080951733,0.74986810581441,0.331829108391608,0.736929310722493,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV369","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.34012872813766,1.186908763044,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,1.13570673333177,-3.52223918338587,2.15146290488656,5.45861168753666,4.27016436283033,1.186908763044,0.105470079281366,0.0523830706137625,0.34012872813766,0.0325393356643356,0.209898641516452,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV369","DESeq2",17.3503451949486,5.64138122966616,1.57055980492764,3.58349179467129,0.000339031419056216,0.00197305170106486,"deseq2",0.00197305170106486,5.64138122966616,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV37","DESeq2",171.668606169567,-1.39187183405138,0.908888903010516,-1.5308027151541,0.125818158378547,0.237895203785419,"deseq2",0.237895203785419,-1.39187183405138,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV37","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.159173119045071,-1.31801584629842,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,5.16271262936355,6.36919882426327,4.32429214356477,-1.95033617263979,1.4259668459536,-1.31801584629842,0.00783249624898957,0.0216702553174832,0.159173119045071,0.00487325174825175,0.0491302066824872,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV375","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.100044189351839,-1.03765679655754,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","SAR92 clade",NA,1.65486548243654,3.49204860330005,-1.8073219338507,-4.52072766132616,4.00885920668098,-1.03765679655754,0.0933867287704599,0.00834562681243067,0.100044189351839,0.0197552447552447,0.120977660918235,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV375","DESeq2",16.5819132771894,-2.24784908965099,1.46426001884605,-1.52718575015794,0.126714828690392,0.238009334312641,"deseq2",0.238009334312641,-2.24784908965099,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","SAR92 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV376","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.157756102121499,-1.24439208697854,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,2.72279293507242,4.05406062215873,2.26859859071132,-1.78477873508131,2.76382193304942,-1.24439208697854,0.0039300390166358,0.0210031125517695,0.157756102121499,0.00303758741258742,0.0362837658395686,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV376","DESeq2",35.1788013647834,-1.37660593428782,1.18081544841366,-1.16438614275374,0.244267560746553,0.394159018477393,"deseq2",0.394159018477393,-1.37660593428782,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV377","DESeq2",44.8954194541708,2.64801389865109,1.22757841441073,2.1592054065284,0.0308342348095505,0.086832227262202,"deseq2",0.086832227262202,2.64801389865109,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Arctic97B-4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV377","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.915224930178426,0.473958422649018,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Arctic97B-4 marine group",NA,NA,NA,3.10739719012817,1.29300316202104,3.79156448007842,2.21110147668503,4.14632427787945,0.473958422649018,0.202335212082064,0.397147151730974,0.915224930178426,0.0774475524475523,0.393072766069361,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV378","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.29242483084257,-0.613146845141635,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,3.77697730884211,4.22654512489087,3.08628525017792,-0.960461365700672,1.40156058978066,-0.613146845141635,0.136187745870455,0.0689468240130322,0.29242483084257,0.0607954545454546,0.248266494027593,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV378","DESeq2",51.4815113569188,-0.627287624668713,1.05312787797241,-0.595474682324817,0.551526217628447,0.694304546525605,"deseq2",0.694304546525605,-0.627287624668713,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV379","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.275707591857996,-0.824681296966383,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,3.22410741043766,3.81602759396518,2.85658471466531,-0.998278453529408,0.965310092293193,-0.824681296966383,0.191406883828343,0.0637296837292273,0.275707591857996,0.135008741258741,0.45995993898009,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV379","DESeq2",46.0717892806946,-0.325972587068535,0.756093871966922,-0.431135224013525,0.666370050062917,0.796502921792375,"deseq2",0.796502921792375,-0.325972587068535,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV383","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.271689737774434,-1.25086824653676,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,-3.16069226987113,3.86030846284704,-4.38649336026782,-8.05570610205322,5.11832507112124,-1.25086824653676,0.121094881691164,0.0684601612331474,0.271689737774434,0.0472246503496503,0.197704510445864,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV383","DESeq2",43.4598656950798,-7.88155630373275,1.77407814358342,-4.2648194439862,2.00063921187924e-05,0.00019728525561587,"deseq2",0.00019728525561587,-7.88155630373275,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV384","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.484135186109184,-0.869052414252486,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,-3.60511354945197,2.14180107710142,-4.25075152243355,-6.31195491980329,6.58410610168447,-0.869052414252486,0.214844287373881,0.170843866909193,0.484135186109184,0.194908216783217,0.49876564984579,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV384","DESeq2",18.9826739087362,-6.68567200032168,2.04193087385773,-2.6932128800426,0.0070767068367985,0.0273068579028638,"deseq2",0.0273068579028638,-6.68567200032168,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV385","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",1,0.165009402601714,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,2.4809520598742,2.25773944389226,2.65848697026645,0.524762169115886,2.56244075367058,0.165009402601714,0.346303716096689,0.691477934694169,1,0.419460227272727,0.923223761064205,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV385","DESeq2",24.8009638341765,0.725275538575152,1.0766077990731,0.673761327705607,0.50046306490974,0.642255612194836,"deseq2",0.642255612194836,0.725275538575152,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV386","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.115803699599057,-1.27242840557428,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,2.9272008522256,4.70333130929921,2.411550927646,-2.3554998520019,2.28906213561828,-1.27242840557428,0.00027407495720991,0.0112853840367063,0.115803699599057,0.00292832167832168,0.0354934974208155,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
