"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","rab.all","rab.win.control","rab.win.Dor.out","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV725","DESeq2",33.5177612523597,3.05639810313664,2.31162819194852,1.3221841270937,0.186106845317361,0.206996389179513,"deseq2",0.206996389179513,3.05639810313664,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.000444839857651246,0.00856414362729091,"contrast",0.00856414362729091,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,"Fluviicola",0.684037230258493
"ASV76","DESeq2",552.256053482113,-12.9090645409652,1.69535713783064,-7.61436292855883,2.64995232810112e-14,1.44422401881511e-12,"deseq2",1.44422401881511e-12,-12.9090645409652,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0492695738128566,0,"control",0.0492695738128566,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",11.8403654365522
"ASV785","DESeq2",17.1858011190886,7.44646723207952,1.26626316073103,5.88066324837295,4.08625763643371e-09,1.44890341729838e-08,"deseq2",1.44890341729838e-08,7.44646723207952,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00510770067815769,"contrast",0.00510770067815769,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Psychrosphaera",NA,"Psychrosphaera",7.83896056327441
"ASV795","DESeq2",105.410196564286,-10.5118393721984,1.54044284615134,-6.82390742276564,8.85969888509197e-12,1.93141435695005e-10,"deseq2",1.93141435695005e-10,-10.5118393721984,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0096270898752598,0,"control",0.0096270898752598,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA,"Fabibacter",9.71412454463986
"ASV81","DESeq2",131.666224499516,-10.8432979938766,2.00288829039164,-5.4138306394294,6.16905187899105e-08,1.46179707567397e-07,"deseq2",1.46179707567397e-07,-10.8432979938766,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0108221510595221,0,"control",0.0108221510595221,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",6.83511291125758
"ASV814","DESeq2",28.7136349729123,7.23968449743825,1.4289758899081,5.06634474980808,4.05527195722056e-07,7.89329720244716e-07,"deseq2",7.89329720244716e-07,7.23968449743825,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",1.26291328837362e-05,0.00820516743818672,"contrast",0.00820516743818672,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,"Oleiphilus",6.10274154460971
"ASV829","DESeq2",37.839572570115,-9.05008205481078,2.11322972233647,-4.28258317548394,1.8473604141003e-05,3.00540724084974e-05,"deseq2",3.00540724084974e-05,-9.05008205481078,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00309180186723967,0,"control",0.00309180186723967,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,"Thalassotalea",4.52209667159115
"ASV831","DESeq2",74.698587791475,9.5752455889091,1.4533992308865,6.58817301222095,4.45271607760265e-11,4.85346052458689e-10,"deseq2",4.85346052458689e-10,9.5752455889091,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.0232696712876382,"contrast",0.0232696712876382,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae",NA,NA,NA,9.31394849834104
"ASV853","DESeq2",45.7883057384723,-2.49009299010481,0.891223841157198,-2.79401523513058,0.0052058026047835,0.00644809640819775,"deseq2",0.00644809640819775,-2.49009299010481,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00355412956904081,0.00143587747237108,"control",0.00355412956904081,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,2.19056847783521
"ASV855","DESeq2",51.9642189967973,9.04923243440591,1.4134247394193,6.4023447319337,1.53008702563261e-10,1.28291912149195e-09,"deseq2",1.28291912149195e-09,9.04923243440591,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.015314125583442,"contrast",0.015314125583442,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea",NA,"Robiginitalea",8.89180072179882
"ASV861","DESeq2",39.1809793587327,-9.10340737821694,1.73385437858566,-5.25038751272917,1.51779568582274e-07,3.12150433499393e-07,"deseq2",3.12150433499393e-07,-9.10340737821694,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00333160886421632,0,"control",0.00333160886421632,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA,"Aestuariibacter",6.50563605760515
"ASV882","DESeq2",44.2390654097009,-9.26811299695934,1.75106492202991,-5.292843732039,1.20428822748833e-07,2.5738709175731e-07,"deseq2",2.5738709175731e-07,-9.26811299695934,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0039618440054642,0,"control",0.0039618440054642,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,"Dokdonia",6.58941323722628
"ASV889","DESeq2",27.4467679404284,-3.15864876704752,3.89009247073199,-0.81197266923919,0.416807314230697,0.441087351952874,"deseq2",0.441087351952874,-3.15864876704752,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00202066126139779,0.000497660993331343,"control",0.00202066126139779,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,"Oleiphilus",0.35547539530667
"ASV890","DESeq2",45.7240801552446,8.8640242191542,1.44049668208226,6.15344993807352,7.58153162000713e-10,4.59103859211543e-09,"deseq2",4.59103859211543e-09,8.8640242191542,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.0133240181963485,"contrast",0.0133240181963485,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas",NA,"Lutimonas",8.33808905655388
"ASV901","DESeq2",33.5850305289417,-0.089612540702236,1.83053520227849,-0.0489542842938472,0.96095572807508,0.96095572807508,"deseq2",0.96095572807508,-0.089612540702236,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00195717461632374,0.00387387975346282,"contrast",0.00387387975346282,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,"Aurantivirga",0.0172966201312375
"ASV92","DESeq2",52.5488831287665,-9.51043415310639,2.02022618588386,-4.70760859331478,2.50639766576172e-06,4.26870852450043e-06,"deseq2",4.26870852450043e-06,-9.51043415310639,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00494468500669714,0,"control",0.00494468500669714,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,"Coraliomargarita",5.3697034986331
"ASV965","DESeq2",42.0361222016726,4.62878698100172,1.81732185569502,2.54703753575421,0.0108641746682707,0.0133055622341742,"deseq2",0.0133055622341742,4.62878698100172,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.000176807860372307,0.0119425360163955,"contrast",0.0119425360163955,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius",NA,"Thalassobius",1.87596676936209
"ASV976","DESeq2",40.4030946174033,-2.21862637804514,0.669934631282662,-3.31170576119844,0.000927290199362735,0.00134766175640717,"deseq2",0.00134766175640717,-2.21862637804514,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0032299277838701,0.00146334341169602,"control",0.0032299277838701,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA,"Erythrobacter",2.87041909575242
