"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","rab.all","rab.win.control","rab.win.S.3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV34","DESeq2",389.879857884483,0.587081016559568,0.0996270245679194,5.89278882015927,3.79731576364512e-09,1.82456391570266e-08,"deseq2",1.82456391570266e-08,0.587081016559568,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0113343188764296,0.0214901920393363,"contrast",0.0214901920393363,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,7.73884091840469
"ASV345","DESeq2",37.6672458655852,-1.47794117177929,0.470939847063006,-3.13828014553536,0.00169942369082836,0.00430473769727923,"deseq2",0.00430473769727923,-1.47794117177929,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00168193803904208,0.000732866109968015,"control",0.00168193803904208,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,2.36605330648555
"ASV346","DESeq2",40.3522544753292,-2.5093992146643,0.363077703040693,-6.91146604059864,4.7967037240106e-12,3.04822785041964e-11,"deseq2",3.04822785041964e-11,-2.5093992146643,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00188483812527705,0.00042025989375977,"control",0.00188483812527705,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA,"Candidatus Nitrosopumilus",10.5159525732637
"ASV347","DESeq2",31.4828956930045,-8.17830940442226,4.20746476427767,-1.94376182870454,0.051924178813276,0.0805438049308297,"deseq2",0.0805438049308297,-8.17830940442226,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00125592084684501,0,"control",0.00125592084684501,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis","Alteromonas",1.09396785794896
"ASV348","DESeq2",25.5685801976407,1.32976645280797,0.453367158145728,2.93308950354215,0.00335607127386569,0.00787078620180406,"deseq2",0.00787078620180406,1.32976645280797,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.000598630007496446,0.00183106315514886,"contrast",0.00183106315514886,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,2.10398188440695
"ASV353","DESeq2",28.7832033969143,1.5185252112934,1.29544134106837,1.17220684808549,0.241114019668893,0.325338779964192,"deseq2",0.325338779964192,1.5185252112934,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00065302344324005,0.00217271596641049,"contrast",0.00217271596641049,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,0.487664166288853
"ASV358","DESeq2",40.2013418628233,0.0116833099322746,0.285588851121604,0.0409095449153223,0.967368008076967,0.984533549298372,"deseq2",0.984533549298372,0.0116833099322746,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00135619719778839,0.00171717888472831,"contrast",0.00171717888472831,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.00676948010798482
"ASV361","DESeq2",25.0415200691556,-2.47589945650614,1.13076583761157,-2.189577518309,0.0285548909507621,0.0520862362712975,"deseq2",0.0520862362712975,-2.47589945650614,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00114937326099855,0.000256335139885748,"control",0.00114937326099855,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",1.28327702336327
"ASV362","DESeq2",22.7081961796285,1.85176809246715,0.475124916728302,3.89743418471584,9.72172309907173e-05,0.000285847679181661,"deseq2",0.000285847679181661,1.85176809246715,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.000409382976568859,0.00187170881417347,"contrast",0.00187170881417347,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",3.54386532950425
"ASV364","DESeq2",17.8655715093995,8.09931970456833,1.11610936278351,7.25674380543597,3.96519704660149e-13,2.78979935064462e-12,"deseq2",2.78979935064462e-12,8.09931970456833,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.002298679296811,"contrast",0.002298679296811,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA,"Rhodopirellula",11.5544270311499
"ASV367","DESeq2",24.8046763439992,-1.19767027704866,1.44567522928064,-0.828450438100549,0.407415452139338,0.514492590201599,"deseq2",0.514492590201599,-1.19767027704866,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00101290902719773,0.000589553118735998,"control",0.00101290902719773,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.288620875629888
"ASV368","DESeq2",23.0348653893321,8.46594855692964,1.11437881793119,7.59701137593986,3.0304790597382e-14,3.14212828825487e-13,"deseq2",3.14212828825487e-13,8.46594855692964,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00296770161981195,"contrast",0.00296770161981195,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,"OM60(NOR5) clade",12.5027760873598
"ASV37","DESeq2",211.141771455425,-1.02960605680783,0.278481191349905,-3.69721937706791,0.000217973965261922,0.000622331466037661,"deseq2",0.000622331466037661,-1.02960605680783,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00850012609739034,0.00532217199693671,"control",0.00850012609739034,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",3.20597823986232
"ASV375","DESeq2",23.1520385676082,-2.73300823112038,1.30624572598968,-2.09226195098148,0.0364150893814475,0.0623806313751753,"deseq2",0.0623806313751753,-2.73300823112038,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00118747497200214,0.000201406181338802,"control",0.00118747497200214,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","SAR92 clade",NA,"SAR92 clade",1.20495023391733
"ASV376","DESeq2",38.04160102448,-2.28134838783537,1.32379336147755,-1.72334176482729,0.0848267392982848,0.121977136071256,"deseq2",0.121977136071256,-2.28134838783537,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00180919510353783,0.000471642494988798,"control",0.00180919510353783,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.913721567756901
"ASV377","DESeq2",19.4378663372246,2.72993767170339,1.06067015872248,2.57378568563807,0.0100592561641956,0.0220185940482948,"deseq2",0.0220185940482948,2.72993767170339,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.000218443419730797,0.00191906506207585,"contrast",0.00191906506207585,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Arctic97B-4 marine group",NA,NA,NA,NA,1.65721041545333
"ASV378","DESeq2",50.009256928452,-0.631194410244903,0.254839534937512,-2.47683080413592,0.0132554723383219,0.0277800856452065,"deseq2",0.0277800856452065,-0.631194410244903,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.001962971718795,0.0015693595441609,"control",0.001962971718795,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,1.55626641967892
"ASV379","DESeq2",52.0929487413397,0.642006094352112,0.300357160089881,2.13747557794192,0.0325593300230588,0.0567627257924122,"deseq2",0.0567627257924122,0.642006094352112,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0015154689431228,0.00296147102694293,"contrast",0.00296147102694293,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,1.24593675753839
"ASV383","DESeq2",79.1538154659787,-9.5085710193034,3.01445074306207,-3.15432953787283,0.00160867324869239,0.00422544839989867,"deseq2",0.00422544839989867,-9.5085710193034,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00322634344244708,0,"control",0.00322634344244708,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,"Oleispira",2.37412719741994
"ASV384","DESeq2",33.1585691368979,-8.25344629229147,4.20739358180936,-1.96165301196807,0.0498028958719309,0.079122342635245,"deseq2",0.079122342635245,-8.25344629229147,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00146284042726407,0,"control",0.00146284042726407,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,1.1017008627342
"ASV385","DESeq2",27.7345454965895,2.08851908065032,1.19322600247959,1.75031308093375,0.080064304958264,0.116834578346504,"deseq2",0.116834578346504,2.08851908065032,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000483538758232207,0.00242147839565167,"contrast",0.00242147839565167,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",0.932428604461473
"ASV386","DESeq2",57.9673991682801,-1.67957155665308,0.312931835255323,-5.36721217667964,7.99629693199159e-08,3.35163935234541e-07,"deseq2",3.35163935234541e-07,-1.67957155665308,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.002573611397352,0.000998596074282622,"control",0.002573611397352,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",6.47474271907303
"ASV39","DESeq2",194.63954464196,-0.0876730808254365,0.177810947384232,-0.493069083288688,0.62196377515576,0.733693794644818,"deseq2",0.733693794644818,-0.0876730808254365,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00674282796349386,0.00799509705738066,"contrast",0.00799509705738066,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,"Candidatus Actinomarina",0.134485154038093
"ASV393","DESeq2",43.793237793907,-1.60874825365135,0.415406824233917,-3.87270540540147,0.000107633897345182,0.00031182173201472,"deseq2",0.00031182173201472,-1.60874825365135,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00200712916383233,0.000799874128494923,"control",0.00200712916383233,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,3.50609362049683
"ASV399","DESeq2",45.0228444566123,-8.69442483937576,1.45595335009393,-5.97163696131805,2.34884752266839e-09,1.21769200517282e-08,"deseq2",1.21769200517282e-08,-8.69442483937576,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00230770111536788,0,"control",0.00230770111536788,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,7.91446254533919
"ASV4","DESeq2",2040.175511205,-1.53892236088705,0.17792243656483,-8.64940021393148,5.17708021462204e-18,9.1913558674245e-17,"deseq2",9.1913558674245e-17,-1.53892236088705,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0900239424724802,0.0384414029306648,"control",0.0900239424724802,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",16.036620418722
"ASV40","DESeq2",348.548055298158,0.0938515159472256,0.151677278666562,0.61875791003307,0.536075853872069,0.660043395079985,"deseq2",0.660043395079985,0.0938515159472256,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0114131737649073,0.0155373412686302,"contrast",0.0155373412686302,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.180427510482018
"ASV402","DESeq2",61.0688613437495,0.0786590449248619,1.53896231327603,0.0511117421435867,0.959236479346228,0.984216595995869,"deseq2",0.984216595995869,0.0786590449248619,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00219522975857271,0.00271491283724412,"contrast",0.00271491283724412,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.00690931610679486
"ASV406","DESeq2",28.2427393741122,-0.459849131058906,2.5195018487336,-0.182515893485073,0.855177882642114,0.932181855987741,"deseq2",0.932181855987741,-0.459849131058906,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00106124466472676,0.000964661004135761,"control",0.00106124466472676,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.0304993544404316
"ASV412","DESeq2",39.4505220178963,-0.685881311637895,0.290610166439625,-2.36014217961087,0.0182679321075633,0.0363513396483835,"deseq2",0.0363513396483835,-0.685881311637895,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00150777412910728,0.00118974530942575,"control",0.00150777412910728,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",1.43947957954552
"ASV413","DESeq2",40.2258236490922,1.35232716897337,1.38915431673699,0.973489519976353,0.330310066324787,0.430899086579556,"deseq2",0.430899086579556,1.35232716897337,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000986533498642898,0.00287921971687622,"contrast",0.00287921971687622,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,0.365624426528664
"ASV416","DESeq2",61.0904244411187,-0.00983787839823505,0.507485513364696,-0.0193855354274226,0.984533549298372,0.984533549298372,"deseq2",0.984533549298372,-0.00983787839823505,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0019767668038993,0.00260908127347688,"contrast",0.00260908127347688,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,0.00676948010798482
"ASV42","DESeq2",27.2339067076527,-7.96877465729433,2.94304528746458,-2.70766294057248,0.006775879995972,0.0149982961708594,"deseq2",0.0149982961708594,-7.96877465729433,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00115675636247541,0,"control",0.00115675636247541,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,"Marinomonas",1.8239580746525
"ASV420","DESeq2",36.9049187290993,-0.634912160468659,3.60041507544965,-0.176344156760694,0.860023573473023,0.932181855987741,"deseq2",0.932181855987741,-0.634912160468659,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00166648538354575,0.0011168888237879,"control",0.00166648538354575,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.0304993544404316
"ASV436","DESeq2",22.6861475392622,-0.511281541185813,0.387371725477692,-1.31987315428177,0.186877372030453,0.253895464068961,"deseq2",0.253895464068961,-0.511281541185813,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000861169927836929,0.000759228469470305,"control",0.000861169927836929,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",0.595345057879398
"ASV437","DESeq2",32.9220820535998,-0.913402336083393,0.545189417702161,-1.67538529990761,0.0938586589345653,0.132072541500781,"deseq2",0.132072541500781,-0.913402336083393,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00138844012752246,0.00088873815718873,"control",0.00138844012752246,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,0.87918746485516
"ASV45","DESeq2",261.686466300248,-0.754038349499052,0.188440471769239,-4.00146710746105,6.29509471374201e-05,0.000190789793631873,"deseq2",0.000190789793631873,-0.754038349499052,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0102214889872472,0.00764491154345697,"control",0.0102214889872472,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",3.71944486174889
"ASV454","DESeq2",22.8923870269064,-0.200776838897224,1.46037924956707,-0.137482670310979,0.890649289759138,0.938277594024333,"deseq2",0.938277594024333,-0.200776838897224,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000848869010611436,0.000898132981617589,"contrast",0.000898132981617589,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.0276686544594785
"ASV455","DESeq2",22.2502617198638,1.17269577296685,1.27467732477792,0.919994221416914,0.357575778965972,0.460408029126121,"deseq2",0.460408029126121,1.17269577296685,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000582312007293915,0.00152650964559392,"contrast",0.00152650964559392,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",0.336857111248233
"ASV464","DESeq2",55.3595488329336,-1.17796851052991,0.392764701684623,-2.99917101887577,0.0027071530441816,0.0066663643712972,"deseq2",0.0066663643712972,-1.17796851052991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00237355050203246,0.00127860933811956,"control",0.00237355050203246,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,"Candidatus Actinomarina",2.1761109522838
"ASV466","DESeq2",37.1932492142618,-0.00920894408430778,0.466703943376792,-0.0197318754533706,0.984257262791044,0.984533549298372,"deseq2",0.984533549298372,-0.00920894408430778,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00133320594421866,0.00160243249254095,"contrast",0.00160243249254095,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,0.00676948010798482
"ASV47","DESeq2",169.051691730829,-1.6183076084233,0.220388229315793,-7.34298566419552,2.08880908746017e-13,1.57065650502759e-12,"deseq2",1.57065650502759e-12,-1.6183076084233,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00729158611358955,0.00302617693567681,"control",0.00729158611358955,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",11.8039187826762
"ASV481","DESeq2",46.0584902230229,9.46562814237467,1.07408356837447,8.81274830104709,1.22114518516675e-18,2.40565601477849e-17,"deseq2",2.40565601477849e-17,9.46562814237467,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0,0.00590587664856176,"contrast",0.00590587664856176,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Litorimicrobium",NA,"Litorimicrobium",16.6187664724092
"ASV483","DESeq2",20.7837290826392,-0.545375152466161,3.4780658847829,-0.156804146480452,0.875399204861585,0.932181855987741,"deseq2",0.932181855987741,-0.545375152466161,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000927104514196865,0.000659147502563351,"control",0.000927104514196865,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,"OM60(NOR5) clade",0.0304993544404316
"ASV488","DESeq2",86.5414638817241,-9.63749071384794,4.20657214412318,-2.29105561099482,0.0219601975102379,0.0415976818222776,"deseq2",0.0415976818222776,-9.63749071384794,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00363549465672692,0,"control",0.00363549465672692,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Litorilituus",NA,"Litorilituus",1.38093087129262
"ASV49","DESeq2",160.344791444966,-10.527052433913,2.14799301864526,-4.90087832806476,9.54091344822982e-07,3.3563570523237e-06,"deseq2",3.3563570523237e-06,-10.527052433913,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00681469336315675,0,"control",0.00681469336315675,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",5.47413184474274
"ASV494","DESeq2",37.0090443010489,-0.255451101148813,1.55207616178429,-0.1645867048529,0.869269296487429,0.932181855987741,"deseq2",0.932181855987741,-0.255451101148813,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00141482525140415,0.00142604655292888,"contrast",0.00142604655292888,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0304993544404316
