"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","rab.all","rab.win.control","rab.win.pollution_cruise","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV209","DESeq2",41.4714170980646,3.89561482277538,0.938677903057077,4.11466968589646,3.8773424388193e-05,0.000344114141445212,"deseq2",0.000344114141445212,3.89561482277538,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",8.3768931778582e-05,0.00255770423037912,"contrast",0.00255770423037912,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA,NA,NA,3.46329747958649
"ASV21","DESeq2",357.819460384219,-0.103062892684623,0.75035894848953,-0.137350378252148,0.890753851638319,0.942734142504224,"deseq2",0.942734142504224,-0.103062892684623,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0104906976972327,0.0142559538275283,"contrast",0.0142559538275283,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0256107640200168
"ASV211","DESeq2",35.414746195816,-1.13571098112815,1.04249077052656,-1.08890755930799,0.276194652391888,0.428537948605755,"deseq2",0.428537948605755,-1.13571098112815,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00165986289483375,0.0010254128574055,"control",0.00165986289483375,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",0.368010713669994
"ASV213","DESeq2",8.30283488996493,3.67640739874198,2.04280706837745,5.92110354995193,3.19788415319335e-09,7.56832582922427e-08,"deseq2",7.56832582922427e-08,3.67640739874198,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00215965731389769,"contrast",0.00215965731389769,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,NA,7.12100017909198
"ASV223","DESeq2",22.6577634931313,-6.90772833210882,2.03182991091609,-2.82066210343015,0.00479246532279699,0.0193332407908288,"deseq2",0.0193332407908288,-6.90772833210882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00163722263240226,0,"control",0.00163722263240226,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,"Aestuariicella",1.71369533999096
"ASV2234","DESeq2",10.1466404904661,-0.0703590622156034,1.69897399598606,-0.0414053529646043,0.966972745409932,0.975213990399222,"deseq2",0.975213990399222,-0.0703590622156034,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000280188242063377,0.000416870196710087,"contrast",0.000416870196710087,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.0109000769655576
"ASV224","DESeq2",64.583343290888,-0.896297802706427,0.754696156959479,-1.18756663270032,0.235004190295286,0.384453859699661,"deseq2",0.384453859699661,-0.896297802706427,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00260711119635011,0.00232915558870876,"control",0.00260711119635011,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.415155774666824
"ASV226","DESeq2",48.0984151041207,0.95012982292348,1.15308439619356,0.82446273840387,0.409676679484006,0.56370240781714,"deseq2",0.56370240781714,0.95012982292348,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000798279600748246,0.00325866782258568,"contrast",0.00325866782258568,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,"Candidatus Nitrosopelagicus",0.248950110116012
"ASV227","DESeq2",49.0731361743603,-0.74714368958579,1.04194654328519,-0.716846733724493,0.473468671913917,0.62019071782335,"deseq2",0.62019071782335,-0.74714368958579,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00188601550196761,0.00164584383421138,"control",0.00188601550196761,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,0.207474737983029
"ASV232","DESeq2",39.0298302437058,5.12272632076775,1.23400904555511,4.01801442473008,5.86906051909692e-05,0.000475445776108124,"deseq2",0.000475445776108124,5.12272632076775,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",2.44411132112364e-05,0.00234324872931335,"contrast",0.00234324872931335,"Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA,NA,NA,3.3228990065496
"ASV234","DESeq2",78.3666136475776,-0.403194259757884,1.29034956587688,-0.312294473345262,0.75481673980697,0.860890354508668,"deseq2",0.860890354508668,-0.403194259757884,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00268527524008888,0.00276235771939186,"contrast",0.00276235771939186,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,"Cyanobium PCC-6307",0.0650521580284975
"ASV236","DESeq2",20.7104781209897,-1.46253340951145,1.53992001733786,-0.945318011729387,0.344496545564667,0.493130135788132,"deseq2",0.493130135788132,-1.46253340951145,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00132695645676186,0.000532271156499111,"control",0.00132695645676186,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,"Aurantivirga",0.307038456388799
"ASV237","DESeq2",5.46515714276173,3.60646094185441,2.0467940298662,5.74266789573907,9.31963971663117e-09,1.94616005847298e-07,"deseq2",1.94616005847298e-07,3.60646094185441,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00146393038085085,"contrast",0.00146393038085085,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,NA,6.7108214448215
"ASV238","DESeq2",15.8703023099199,0.30003005843265,1.25709222665425,0.238739738384469,0.811307400796365,0.897240271908753,"deseq2",0.897240271908753,0.30003005843265,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000375854921037512,0.000674438784016651,"contrast",0.000674438784016651,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.0470912416926901
"ASV239","DESeq2",22.319866497644,6.3146154602301,1.33178506831121,4.7381807213848,2.15645457902984e-06,2.94438990598305e-05,"deseq2",2.94438990598305e-05,6.3146154602301,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00169733790940023,"contrast",0.00169733790940023,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",4.53100467979496
"ASV24","DESeq2",236.601796687833,-9.54832010398211,1.93689254550346,-10.0814782220958,6.67147797397936e-24,1.18418734038134e-21,"deseq2",1.18418734038134e-21,-9.54832010398211,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0179015468412892,0,"control",0.0179015468412892,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",20.9265795860778
"ASV2407","DESeq2",2.70649025010136,3.18319001262088,2.06041287241094,1.22646783132998,0.220022673680557,0.368434194134895,"deseq2",0.368434194134895,3.18319001262088,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000542868866184792,"contrast",0.000542868866184792,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,NA,0.433640070019834
"ASV241","DESeq2",69.8529795341503,0.655193567779528,0.560641113615174,1.16857030509627,0.242576798072069,0.393218097331436,"deseq2",0.393218097331436,0.655193567779528,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00137541863439675,0.00343464336717631,"contrast",0.00343464336717631,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,0.405366502563417
"ASV242","DESeq2",65.5856967084849,-1.29309924369774,1.43460959541121,-0.898651329579107,0.368838408851049,0.517540059850286,"deseq2",0.517540059850286,-1.29309924369774,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00365109885511606,0.00166328466853026,"control",0.00365109885511606,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.286056028289255
"ASV243","DESeq2",52.23566294581,-1.53428150564831,1.20407431829901,-1.27233321951013,0.203254750351335,0.348576987317508,"deseq2",0.348576987317508,-1.53428150564831,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0027396426291877,0.00126491183749799,"control",0.0027396426291877,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",0.457701287940078
"ASV247","DESeq2",18.4512360000986,3.63124410469794,2.04537921897636,2.07034466972117,0.0384200792778095,0.102549835666334,"deseq2",0.102549835666334,3.63124410469794,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.00162928778987454,"contrast",0.00162928778987454,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,NA,0.989065031241607
"ASV248","DESeq2",17.6737907764687,-6.59156141148884,2.04641202134172,-2.64019330939814,0.00828587499057721,0.030640475225572,"deseq2",0.030640475225572,-6.59156141148884,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00128781943147099,0,"control",0.00128781943147099,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica","Alteromonas",1.51370450319599
"ASV249","DESeq2",77.5518578468137,-0.816975490509172,1.05835028821577,-0.771606731213727,0.44034738632775,0.596653901321951,"deseq2",0.596653901321951,-0.816975490509172,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0031964847633711,0.0025334522957874,"control",0.0031964847633711,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.224277515323135
"ASV251","DESeq2",30.3369313912294,6.34169656172065,1.56055493443892,4.05299510217963,5.05660614649343e-05,0.000437828093171992,"deseq2",0.000437828093171992,6.34169656172065,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00182036338484374,"contrast",0.00182036338484374,"Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA,NA,NA,3.35869637543566
"ASV252","DESeq2",45.7127170969252,0.513633124634595,0.893419764744309,0.574959005528027,0.565319022289049,0.706648777861311,"deseq2",0.706648777861311,0.513633124634595,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000927475712981356,0.00207029930570531,"contrast",0.00207029930570531,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,NA,0.150796387811367
"ASV254","DESeq2",32.8088954260819,6.12830858540873,1.70972045590268,3.56615798324176,0.000362253042899133,0.00204126714649511,"deseq2",0.00204126714649511,6.12830858540873,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.0018963842189363,"contrast",0.0018963842189363,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,2.69010015419799
"ASV256","DESeq2",14.1712470380649,-6.43449699013366,2.04661447872965,-2.54029079934592,0.0110760333581797,0.0381746780791629,"deseq2",0.0381746780791629,-6.43449699013366,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00107704363020104,0,"control",0.00107704363020104,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,"Amylibacter",1.41822461659067
"ASV258","DESeq2",33.8320972837626,-1.56293590891083,0.608879335818426,-2.56695173040408,0.0102596893177577,0.0357077422333724,"deseq2",0.0357077422333724,-1.56293590891083,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00181145081295668,0.000931807121307365,"control",0.00181145081295668,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,1.44723760896673
"ASV259","DESeq2",48.9066813941759,0.0563752489746524,0.663170592220226,0.0850110683783664,0.932252591272143,0.956501936131822,"deseq2",0.956501936131822,0.0563752489746524,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0013186076077457,0.00215569232016259,"contrast",0.00215569232016259,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.0193141465457125
"ASV260","DESeq2",18.6764276552059,6.004994859676,1.39433958029877,4.3023238598947,1.6901602173419e-05,0.000171430536330393,"deseq2",0.000171430536330393,6.004994859676,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00148903575725932,"contrast",0.00148903575725932,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,3.76591181614338
"ASV261","DESeq2",30.1712310495215,0.421088231333344,1.23012291107901,0.342445174020205,0.732015897209587,0.848801166725035,"deseq2",0.848801166725035,0.421088231333344,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000703275019738016,0.00134081078712571,"contrast",0.00134081078712571,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0711940321440669
"ASV263","DESeq2",67.892507638297,-1.11727224284081,1.09630949513911,-1.01842955779528,0.308473861341252,0.460118574689682,"deseq2",0.460118574689682,-1.11727224284081,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00307772000181268,0.00193655541082726,"control",0.00307772000181268,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.337130234193577
"ASV265","DESeq2",11.2472190576725,4.00718033993593,2.00546148273463,2.01906394325638,0.0434805738752045,0.110254312326411,"deseq2",0.110254312326411,4.00718033993593,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000952724063956442,"contrast",0.000952724063956442,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,NA,NA,NA,0.957604415166803
"ASV267","DESeq2",34.0487750069896,-0.537412667983266,1.23103043911667,-0.436333487799681,0.662594788494058,0.794666047011455,"deseq2",0.794666047011455,-0.537412667983266,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0012366586432188,0.00118465168133868,"control",0.0012366586432188,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0998153423003026
"ASV27","DESeq2",1076.18172236433,-11.8791259659941,1.81307690667243,-12.4524623966862,1.3559610932124e-35,4.81366188090403e-33,"deseq2",4.81366188090403e-33,-11.8791259659941,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.078421094095993,0,"control",0.078421094095993,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,"Oceaniserpentilla",32.3175244185094
"ASV270","DESeq2",42.2318044194702,-1.01601018592366,1.05944089702436,-0.95856239033025,0.337779246865793,0.488726716568535,"deseq2",0.488726716568535,-1.01601018592366,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00187520518120571,0.0012608895719504,"control",0.00187520518120571,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.310933919328396
"ASV271","DESeq2",75.7827690647837,1.12836511395608,0.72218784257517,1.56227699313008,0.118222749495912,0.225640193930369,"deseq2",0.225640193930369,1.12836511395608,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00115561587597738,0.00396687083626434,"contrast",0.00396687083626434,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,NA,0.646583535684576
"ASV272","DESeq2",50.0649435852774,-0.801163889104531,1.40373995263825,-0.569764130102909,0.568837687279577,0.70855220696228,"deseq2",0.70855220696228,-0.801163889104531,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00215717922317714,0.00155974538722565,"control",0.00215717922317714,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.149628144907952
"ASV274","DESeq2",25.1794517859113,5.40709829489649,1.85614594077777,2.90379088150844,0.00368674318463392,0.0157686003680126,"deseq2",0.0157686003680126,5.40709829489649,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00207182203872033,"contrast",0.00207182203872033,"Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA,NA,NA,1.8022068532421
"ASV275","DESeq2",43.0097207495173,0.178228954230355,0.845081560583737,0.21090391527253,0.832962248899651,0.909851071875003,"deseq2",0.909851071875003,0.178228954230355,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00112173327670869,0.0018500470176589,"contrast",0.0018500470176589,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA,NA,0.04102968894927
"ASV277","DESeq2",40.440568174796,-0.345492141314902,1.22481793801726,-0.28197959088163,0.777959159681253,0.879539814289315,"deseq2",0.879539814289315,-0.345492141314902,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00141514608784394,0.00153901283891011,"contrast",0.00153901283891011,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0557444964739625
"ASV280","DESeq2",48.2277283289592,-0.976919752722871,0.705754708480206,-1.38416659107111,0.166307450563616,0.296679120352178,"deseq2",0.296679120352178,-0.976919752722871,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00202340201229779,0.00176348492809021,"control",0.00202340201229779,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.527713017333027
"ASV283","DESeq2",29.1398120010343,0.29735000693218,1.22557326341395,0.242673811686363,0.808258096342245,0.897240271908753,"deseq2",0.897240271908753,0.29735000693218,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000769387969140935,0.0012709121662412,"contrast",0.0012709121662412,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.0470912416926901
"ASV287","DESeq2",36.2459348226752,6.57661716206588,1.55111366311942,4.22877563352718,2.34966524567133e-05,0.000219508200582453,"deseq2",0.000219508200582453,6.57661716206588,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00221773697841859,"contrast",0.00221773697841859,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,3.65854925035953
"ASV288","DESeq2",11.227276819024,2.00719455240132,1.79128902725752,1.14093346452766,0.253897612164644,0.404186781697078,"deseq2",0.404186781697078,2.00719455240132,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",5.86382522450074e-05,0.000730668511075031,"contrast",0.000730668511075031,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,NA,0.393417893517121
"ASV289","DESeq2",28.2943685498587,1.95177355088148,1.32196466642205,1.4781814101352,0.139359228301273,0.256334331849491,"deseq2",0.256334331849491,1.95177355088148,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000283886596767478,0.00157561401482028,"contrast",0.00157561401482028,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum",NA,"Candidatus Puniceispirillum",0.59119322317878
"ASV290","DESeq2",38.9205623032047,-1.52479701757695,0.907293834043377,-1.67990980655934,0.09297486550217,0.192968694703193,"deseq2",0.192968694703193,-1.52479701757695,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00202179863202323,0.00121519209818297,"control",0.00202179863202323,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.714513140838931
"ASV294","DESeq2",13.6679411207749,0.857512464677827,1.00249700976022,0.855008763983104,0.392546295982448,0.54435130888191,"deseq2",0.54435130888191,0.857512464677827,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000240669056313179,0.000803190899368985,"contrast",0.000803190899368985,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.264120728490051
