"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.S.2","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","TaxLabel","significance_label"
"ASV30","DESeq2",37.8879720315093,-8.1071002955511,3.64680744340235,-2.22306782613876,0.0262112267580882,0.0416051218382353,"deseq2",0.0416051218382353,-8.1071002955511,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV3131","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.94297254190907,-0.536303516055908,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,-1.26263680777635,1.81215723295862,-2.76338185642825,-3.46370193597588,5.64182453126536,-0.536303516055908,0.263567416398401,0.633762823781362,0.94297254190907,0.703124999999999,0.966258441550279,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Tenacibaculum","Not Significant"
"ASV3131","DESeq2",25.3121269814642,-7.5228756558185,3.98214198989501,-1.88915304248527,0.0588713247227428,0.0784950996303237,"deseq2",0.0784950996303237,-7.5228756558185,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Tenacibaculum","Not Significant"
"ASV319","DESeq2",80.6643634661719,-9.19823838356206,1.73738912946054,-5.2942879793533,1.19481020962179e-07,1.34714736927076e-06,"deseq2",1.34714736927076e-06,-9.19823838356206,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleispira","Significant"
"ASV319","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.512802481412814,-2.51977509570344,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,2.18576097997039,3.01701810643629,-2.79550916979798,-6.01412304285044,2.26887134728438,-2.51977509570344,0.000547999460257121,0.121053394233062,0.512802481412814,0.2,0.529294008219137,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleispira","Significant"
"ASV34","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.250171677351674,2.41984730588544,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,2.68645154337014,1.84780708842685,3.78879581771517,1.80860740520409,0.696556872506827,2.41984730588544,0.00782930484115282,0.0549561265115421,0.250171677351674,0.003125,0.00894097222222222,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV34","DESeq2",49.3799691034833,-1.14395678500544,0.71666868252961,-1.5962142798924,0.110440960486046,0.138051200607557,"deseq2",0.138051200607557,-1.14395678500544,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV343","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.980575358119253,0.0279905598360337,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,-3.47731481240101,-4.13258151600131,-2.73083428119251,0.20025919984155,6.60828257558097,0.0279905598360337,0.480620252231404,0.830437488353963,0.980575358119253,0.6453125,0.986336997855072,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Colwellia","Not Significant"
"ASV343","DESeq2",31.1510380632426,-20.269089823292,4.40896491683063,-4.59724452465419,NA,NA,"deseq2",NA,-20.269089823292,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Colwellia","Not Significant"
"ASV347","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.907215743848893,-0.419941346969232,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",-1.2330970902447,-0.368175887248991,-2.62080795626957,-2.78146757072435,4.81596977537736,-0.419941346969232,0.304688672248721,0.555044061644385,0.907215743848893,0.6328125,0.923630246144706,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Alteromonas","Not Significant"
"ASV347","DESeq2",23.0789503391648,-7.3931777574806,3.89183463705254,-1.89966389812486,0.0574772409142259,0.0776719471813864,"deseq2",0.0776719471813864,-7.3931777574806,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Alteromonas","Not Significant"
"ASV354","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.920361481949543,-0.471083991880787,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,-1.24312748329979,1.01476916573475,-2.68482431877823,-2.91123096989413,5.1675092227698,-0.471083991880787,0.263567416398401,0.59130863340507,0.920361481949543,0.640624999999999,0.936026076154936,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Winogradskyella","Not Significant"
"ASV354","DESeq2",17.4496535886313,-6.98967278761683,3.7910641839904,-1.84372314695544,0.0652234979011721,0.0847058414300937,"deseq2",0.0847058414300937,-6.98967278761683,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Winogradskyella","Not Significant"
"ASV37","DESeq2",81.3746808945842,1.32361379419052,0.598557950470789,2.21133775459743,0.0270124567458794,0.0422069636654365,"deseq2",0.0422069636654365,1.32361379419052,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Synechococcus CC9902","Significant"
"ASV37","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.85608624848717,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV37",3.85608624848717,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE,"Synechococcus CC9902","Significant"
"ASV37","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.146325268057974,6.37750875029473,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,2.240654821254,1.68799153534579,5.99019345662258,4.1804420160316,0.634189793781551,6.37750875029473,0.000547999460257121,0.0177064635302613,0.146325268057974,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Synechococcus CC9902","Significant"
"ASV383","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.498745789824881,-2.30040844633047,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,2.33696719278663,2.86683161181089,-2.82469670987869,-5.92208858941805,2.53699074911634,-2.30040844633047,0.000547999460257121,0.12132118445359,0.498745789824881,0.2,0.529294008219137,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleispira","Significant"
"ASV383","DESeq2",85.341938166546,-9.27282962323805,1.81176969428904,-5.11810615469911,3.0861889377852e-07,2.25986159870078e-06,"deseq2",2.25986159870078e-06,-9.27282962323805,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleispira","Significant"
"ASV39","DESeq2",40.2196240905002,-0.312588187469216,0.72921883143922,-0.428661704816752,0.668169433384927,0.696009826442632,"deseq2",0.696009826442632,-0.312588187469216,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Candidatus Actinomarina","Not Significant"
"ASV39","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.297151828161375,3.07632535271232,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,2.032208275995,1.45060012822329,4.13728227342958,2.57495392299058,0.765523270574586,3.07632535271232,0.000547999460257121,0.0721139435147325,0.297151828161375,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Candidatus Actinomarina","Not Significant"
"ASV391","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.151725526147454,4.03670876489924,TRUE,"Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA,-4.01804422433367,-6.09087821287577,5.97489658369213,12.0770109612404,3.0252324141828,4.03670876489924,0.000547999460257121,0.016644448758041,0.151725526147454,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"R76-B128","Significant"
"ASV391","DESeq2",53.2375716847928,9.71088448774633,2.11121450931002,4.59966736914859,4.23166088930676e-06,2.11583044465338e-05,"deseq2",2.11583044465338e-05,9.71088448774633,TRUE,"Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"R76-B128","Significant"
"ASV4","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.201114437355863,3.13389356071424,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,4.58929172011312,4.21725369396471,6.15407655863269,1.9734081853901,0.642706452806879,3.13389356071424,0.000547999460257121,0.0346276170937518,0.201114437355863,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,"Synechococcus CC9902","Significant"
"ASV4","DESeq2",203.962948635054,-0.653827607826536,0.574462248292895,-1.13815591846024,0.255055381908289,0.293167105641711,"deseq2",0.293167105641711,-0.653827607826536,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,"Synechococcus CC9902","Significant"
"ASV410","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.314230605571254,1.6619362906012,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas","citrea",0.937705363285306,-4.86953438314733,4.62985135302156,9.16379066960695,4.56004535097114,1.6619362906012,0.000547999460257121,0.0806143220893995,0.314230605571254,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Pseudoalteromonas","Not Significant"
"ASV410","DESeq2",27.6218495664614,2.07805826845878,3.10379963164279,0.669520753618652,0.503163346473039,0.536069305539461,"deseq2",0.536069305539461,2.07805826845878,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas","citrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Pseudoalteromonas","Not Significant"
"ASV42","DESeq2",18.7267425270712,-7.09864738169072,2.10220841556034,-3.3767571897949,0.00073345765843661,0.00141049549699348,"deseq2",0.00141049549699348,-7.09864738169072,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Marinomonas","Significant"
"ASV42","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.637279626365163,-1.38236042451268,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,-0.151520362587682,0.34622837923892,-2.99290117357244,-3.63324982174281,2.57227048946023,-1.38236042451268,0.0390780901701758,0.198342210477037,0.637279626365163,0.259375,0.592986489079368,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Marinomonas","Significant"
"ASV424","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.989608631767621,0.0371066291483967,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",-3.38003254278568,-4.1255212026247,-2.7784766546547,0.287189236846079,6.46021715975343,0.0371066291483967,0.488372151282746,0.834310275874373,0.989608631767621,0.6859375,0.987261326600945,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Pseudophaeobacter","Not Significant"
"ASV424","DESeq2",12.4238744181847,-6.5009831076393,4.41129700947302,-1.47371240106454,0.140559042479775,0.17141346643875,"deseq2",0.17141346643875,-6.5009831076393,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Pseudophaeobacter","Not Significant"
"ASV442","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.567789128391625,-1.42476617196036,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",0.127315550400783,2.31010783667254,-2.71086998940105,-4.96362847304353,3.00619482204971,-1.42476617196036,0.023281977911024,0.145707933525903,0.567789128391625,0.235937499999999,0.588970232198842,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV442","DESeq2",50.572921139706,-8.52652006858253,2.20531110883036,-3.86635701168929,0.000110473185372378,0.000283264577877893,"deseq2",0.000283264577877893,-8.52652006858253,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV45","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",1,-0.00928176576199138,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.87381576973197,1.87381576973197,2.32284900466641,-0.135712867408492,4.66553932060562,-0.00928176576199138,0.5,0.819921751399745,1,0.790624999999998,0.999354031385281,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ib","Not Significant"
"ASV45","DESeq2",49.1537755257302,-1.09082692022995,2.03822963042457,-0.535183525912501,0.592522956834916,0.623708375615701,"deseq2",0.623708375615701,-1.09082692022995,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ib","Not Significant"
"ASV47","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.889875688151626,-0.570763250922495,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,-1.2564006259162,1.64652316529575,-2.58081132513049,-3.13956403719732,5.05647480537278,-0.570763250922495,0.248063706377386,0.557031549894148,0.889875688151626,0.624999999999999,0.934705653919074,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ib","Not Significant"
"ASV47","DESeq2",21.3399818674175,-7.27984856599344,3.71935457361641,-1.95728813209521,0.0503136020278736,0.0689227425039364,"deseq2",0.0689227425039364,-7.27984856599344,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ib","Not Significant"
"ASV479","DESeq2",37.0880657746662,-8.08152244938548,1.78050001806137,-4.53890613165212,5.6546799583158e-06,2.45855650361556e-05,"deseq2",2.45855650361556e-05,-8.08152244938548,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Thalassotalea","Significant"
"ASV479","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.57169676043141,-1.73061725289859,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,1.33963961525804,2.18157777486541,-2.52872047545765,-4.4218186246828,2.53420745647239,-1.73061725289859,0.000547999460257121,0.167048097404055,0.57169676043141,0.2078125,0.544151664232221,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Thalassotalea","Significant"
"ASV49","DESeq2",264.82414176824,-10.9117097745012,2.13393646473353,-5.1134183022004,3.16380623818109e-07,2.25986159870078e-06,"deseq2",2.25986159870078e-06,-10.9117097745012,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV49","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.46885443089657,-2.18286974418283,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,2.61476047182025,3.94554838917085,-2.521750934126,-7.1241201600731,3.43772694238701,-2.18286974418283,0.000547999460257121,0.0902459503805275,0.46885443089657,0.2,0.529294008219137,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV5","DESeq2",162.701154757407,-1.42388075529755,0.377645467113918,-3.7704166454831,0.000162975231087694,0.000386330873625117,"deseq2",0.000386330873625117,-1.42388075529755,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,NA,"Significant"
"ASV5","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.8672115428799,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV5",-3.8672115428799,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE,NA,"Significant"
"ASV5","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.404695806952733,2.40373538541018,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,4.13915723446815,3.90511216968994,5.33037522047539,1.43810046730698,0.581319930938566,2.40373538541018,0.00789046640005469,0.116486988331531,0.404695806952733,0.003125,0.00882014827327327,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,NA,"Significant"
"ASV50","DESeq2",51.954038882673,-8.56448951740602,2.36727860633953,-3.61786293107641,0.000297045630311065,0.000632011979385244,"deseq2",0.000632011979385244,-8.56448951740602,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV50","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.567752984484138,-1.43077399705148,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,0.0990888765213302,1.01387774893964,-2.8711341474704,-4.7466858160511,3.48229687644197,-1.43077399705148,0.0234638632116018,0.138454056108606,0.567752984484138,0.228125,0.561574601927094,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV506","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.932281230621589,-0.564397753229497,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,-1.41482166849181,2.34880891965279,-3.07513044572363,-3.52558337848611,6.18804793825144,-0.564397753229497,0.289063805130234,0.554489954775645,0.932281230621589,0.681249999999999,0.965546360207302,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Aurantivirga","Not Significant"
"ASV506","DESeq2",36.7300875103414,-8.06029745153876,3.93156105347966,-2.05015192232737,0.0403496079257715,0.0584776926460456,"deseq2",0.0584776926460456,-8.06029745153876,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Aurantivirga","Not Significant"
"ASV51","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.607599782556708,-1.82965627446339,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.39486819078726,1.60667913848423,-2.77739392983452,-4.32009790759954,2.59455514707487,-1.82965627446339,0.000547999460257121,0.182060908961747,0.607599782556708,0.2015625,0.532015809910354,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ib","Significant"
"ASV51","DESeq2",27.3925905600524,-7.63571571210922,1.66784164950183,-4.57820184211729,4.68990045077518e-06,2.23328592894056e-05,"deseq2",2.23328592894056e-05,-7.63571571210922,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ib","Significant"
"ASV523","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.541110053722872,-1.75221806764139,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",1.09068172081104,1.48184365365922,-3.20847489658029,-5.33124095809906,2.74130518576665,-1.75221806764139,0.000547999460257121,0.139925886416172,0.541110053722872,0.2,0.529294008219137,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV523","DESeq2",39.2484347416117,-8.16231833478038,1.91536924458303,-4.26148553750914,2.03072497937224e-05,7.24253312723753e-05,"deseq2",7.24253312723753e-05,-8.16231833478038,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV53","DESeq2",232.222386284177,-10.7221702050867,2.45546881417591,-4.36664890353545,1.26167286696685e-05,5.04669146786741e-05,"deseq2",5.04669146786741e-05,-10.7221702050867,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV53","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.480688756382181,-1.78108724259865,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,1.51953189715179,2.72594347245865,-3.12742099872392,-6.87170203373918,3.74468620753287,-1.78108724259865,0.000547999460257121,0.0902271798438535,0.480688756382181,0.2015625,0.531513223607995,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV543","DESeq2",28.9900043297856,-7.7105889993879,2.02863010674408,-3.80088463330719,0.000144180423185043,0.000351659568744008,"deseq2",0.000351659568744008,-7.7105889993879,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Dokdonia","Significant"
"ASV543","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.590046639288988,-1.56392443457319,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea",0.518884881979344,1.24030160647522,-2.60462152283808,-4.20959547288022,2.52443906527955,-1.56392443457319,0.0156646691693825,0.167666806091389,0.590046639288988,0.209375,0.541571474473429,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Dokdonia","Significant"
