"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.S.3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","TaxLabel","significance_label"
"ASV21","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0640775064510595,3.75763537628663,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV21",3.75763537628663,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE,NA,"Significant"
"ASV211","DESeq2",46.6915356866925,-0.0970643602899028,0.498746907527118,-0.194616465435678,0.845693211974229,0.930734987480018,"deseq2",0.930734987480018,-0.0970643602899028,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"NS4 marine group","Not Significant"
"ASV211","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.856098431814441,0.363316678774523,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,1.53343064015835,1.37818599338099,1.66408485324892,0.233265416675905,0.594469839660797,0.363316678774523,0.356589929803013,0.470674954036009,0.856098431814441,0.416145833333333,0.764430459194493,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"NS4 marine group","Not Significant"
"ASV223","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.885020690658906,-0.631714068838045,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,-4.52787245008212,-1.14446290480407,-6.14523533904453,-4.77613028122032,6.41225243666392,-0.631714068838045,0.257814109363974,0.385237854355887,0.885020690658906,0.5734375,0.941725888658384,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Aestuariicella","Not Significant"
"ASV223","DESeq2",41.9139390950385,-8.59124594155566,4.20711561702257,-2.04207507556823,0.0411440848223589,0.0681124765546613,"deseq2",0.0681124765546613,-8.59124594155566,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Aestuariicella","Not Significant"
"ASV224","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.569404629410432,-1.64325440748554,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.97828584854171,2.15544156773401,1.22855287352021,-0.932262254258969,0.525172859491883,-1.64325440748554,0.00789046640005469,0.110303760683686,0.569404629410432,0.145833333333333,0.684175689627845,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ib","Significant"
"ASV224","DESeq2",63.230369827878,-1.29928536978399,0.297398188923664,-4.36884089471537,1.24907723197407e-05,4.10113691164819e-05,"deseq2",4.10113691164819e-05,-1.29928536978399,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ib","Significant"
"ASV227","DESeq2",57.3990732192782,0.0307732990468107,0.314573219052975,0.0978255527900754,0.922070816505526,0.961100269056024,"deseq2",0.961100269056024,0.0307732990468107,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV227","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.902459368130596,0.615161571680664,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,1.76832494777455,1.68117268373456,2.02147830010352,0.339680645316592,0.570461152837814,0.615161571680664,0.240311858279588,0.516244263460559,0.902459368130596,0.357812499999999,0.670380753940176,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV234","DESeq2",71.1326231733977,-0.527364889471339,0.217394911379004,-2.42583824122698,0.015273076064625,0.0313416248409491,"deseq2",0.0313416248409491,-0.527364889471339,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Cyanobium PCC-6307","Significant"
"ASV234","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.896128326584351,-0.563318216722154,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,2.09372192032221,2.22684602703411,1.9696114071307,-0.20953478467907,0.401968907909535,-0.563318216722154,0.294574880995797,0.47601011445633,0.896128326584351,0.613020833333333,0.960097296089451,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Cyanobium PCC-6307","Significant"
"ASV236","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.546517647228445,0.773743385500137,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,1.92804180939128,-0.218708783522962,2.61630679598782,1.82736241157388,5.38924033589736,0.773743385500137,0.147290337182451,0.163811149275454,0.546517647228445,0.151041666666666,0.41950381397264,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Aurantivirga","Not Significant"
"ASV236","DESeq2",49.1392942864679,1.28841924492545,2.42545936555903,0.531206279198367,0.595275842166468,0.715056956748745,"deseq2",0.715056956748745,1.28841924492545,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Aurantivirga","Not Significant"
"ASV24","DESeq2",420.40508255348,-25.1635786613485,4.20616687360842,-5.98254406386902,2.19679054601267e-09,1.1696425339581e-08,"deseq2",1.1696425339581e-08,-25.1635786613485,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV24","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.836951091670869,-0.805651438628813,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,-4.53375408542718,1.95801648802271,-6.23484943249742,-8.67011955227797,8.41355494252921,-0.805651438628813,0.240311858279588,0.266253086157663,0.836951091670869,0.5671875,0.940126336828199,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV241","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.175396387892755,2.62196986543903,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,1.57508028045023,1.2776329340844,2.70594904253046,1.42603124804247,0.575194863636574,2.62196986543903,0.000547999460257121,0.0363475055847684,0.175396387892755,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,NA,"Significant"
"ASV241","DESeq2",57.9113226469388,1.16991578602048,0.22489450932257,5.2020646904387,1.97086593778804e-07,7.61295274008321e-07,"deseq2",7.61295274008321e-07,1.16991578602048,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,NA,"Significant"
"ASV242","DESeq2",82.0909442531168,-0.863654362944156,0.857129615873582,-1.00761232251195,0.313640610928157,0.411914669018979,"deseq2",0.411914669018979,-0.863654362944156,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV242","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",1,0.200617224749451,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.9357566766034,2.30598670493278,1.9357566766034,0.40182841795307,1.14233951578183,0.200617224749451,0.46875015956559,0.842169263136079,1,0.803124999999998,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV243","DESeq2",69.8330841583146,-0.740717869092099,0.42406800722978,-1.74669594608382,0.0806900939657342,0.116881974347424,"deseq2",0.116881974347424,-0.740717869092099,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"NS4 marine group","Not Significant"
"ASV243","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.912981264060125,-0.631767158986848,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,2.03447275771663,2.17151081494856,1.79805759707176,-0.345961009756038,0.549737264546502,-0.631767158986848,0.234376882168507,0.420642552647669,0.912981264060125,0.501041666666666,0.946355157004223,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"NS4 marine group","Not Significant"
"ASV248","DESeq2",32.4638739538976,-8.22257520330125,4.20742238037957,-1.95430229245476,0.0506654779126951,0.0796369265051937,"deseq2",0.0796369265051937,-8.22257520330125,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Alteromonas","Not Significant"
"ASV248","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.875424534611478,-0.692322628012464,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",-4.52788374182406,-0.97307403200466,-5.80044733538265,-5.57021310558801,5.81663471937473,-0.692322628012464,0.302326754637769,0.375079442067951,0.875424534611478,0.601562499999999,0.95104740788415,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Alteromonas","Not Significant"
"ASV249","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.854813204689278,-0.804966827333137,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,2.33279734201429,2.57408988622808,2.04806142731251,-0.479512118044928,0.443413484983589,-0.804966827333137,0.25581555923057,0.315832999980893,0.854813204689278,0.468229166666666,0.967343033567135,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ia","Significant"
"ASV249","DESeq2",81.5674735368425,-0.659724601739913,0.241767849514262,-2.72875240883092,0.00635744162624669,0.0142320000042113,"deseq2",0.0142320000042113,-0.659724601739913,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ia","Significant"
"ASV252","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.723861680780065,0.796010302012295,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,0.862653008629703,0.637344236380698,1.24035389104694,0.536626041181948,0.630286529312656,0.796010302012295,0.210939708203646,0.331085037128537,0.723861680780065,0.2203125,0.502263777654628,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV252","DESeq2",29.7891551938331,0.196708430841645,0.396628522255736,0.495951299021335,0.619928771589712,0.733693794644818,"deseq2",0.733693794644818,0.196708430841645,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV254","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0714157832717679,3.65538145659165,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,-4.68259563553367,-6.47434695864096,2.64104415937992,8.74461765502066,2.52070568500133,3.65538145659165,0.000547999460257121,0.00874190776831293,0.0714157832717679,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,NA,"Significant"
"ASV254","DESeq2",29.5301362871387,8.8243250188736,1.08820018079752,8.10910085716625,5.09957057969081e-16,6.69743602799393e-15,"deseq2",6.69743602799393e-15,8.8243250188736,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,NA,"Significant"
"ASV256","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.872553356643311,-0.704856882121944,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,-4.67287324690539,-0.0582276431237752,-5.92447983685931,-6.21373945803448,6.23134057402452,-0.704856882121944,0.218752092515224,0.332368932476053,0.872553356643311,0.544791666666666,0.943668027324921,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Amylibacter","Not Significant"
"ASV256","DESeq2",25.0764243042548,-7.85023198669188,4.20782289855116,-1.86562794489161,0.0620934370990442,0.0933771535000893,"deseq2",0.0933771535000893,-7.85023198669188,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Amylibacter","Not Significant"
"ASV258","DESeq2",35.7925249259978,-3.8764386397713,0.74717118608603,-5.18815327994322,2.12389755874909e-07,8.04630421295327e-07,"deseq2",8.04630421295327e-07,-3.8764386397713,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV258","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.891332823101039,-1.47750368396454,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,1.19867587309262,1.63703021110886,-2.41005270320557,-4.0925494638236,3.02972884707997,-1.47750368396454,0.000547999460257121,0.268022895941811,0.891332823101039,0.133333333333333,0.671073892825956,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV259","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.149115235782408,3.52819607381269,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.47160422080205,1.22787231028671,2.90618068204615,1.64170992355588,0.463574667002281,3.52819607381269,0.000547999460257121,0.027652989276041,0.149115235782408,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Clade Ib","Significant"
"ASV259","DESeq2",60.8084077465515,1.42982204075556,0.193094904490048,7.40476318902167,1.31384711550436e-13,1.07844950730983e-12,"deseq2",1.07844950730983e-12,1.42982204075556,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Clade Ib","Significant"
"ASV261","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.63884853410725,1.61195878022146,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,0.661267241307429,0.393451497440813,1.4468350801356,1.06005225255191,0.651389400571306,1.61195878022146,0.000547999460257121,0.210967185796999,0.63884853410725,0.0135416666666667,0.0374265819707838,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV261","DESeq2",25.6451731930756,0.999938572587489,1.3204116953211,0.757293029235339,0.44887432620148,0.559672419377795,"deseq2",0.559672419377795,0.999938572587489,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV263","DESeq2",81.4269387767073,-0.56470349572808,0.24485047952858,-2.30631974589278,0.0210927726034328,0.0403424874065657,"deseq2",0.0403424874065657,-0.56470349572808,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ib","Significant"
"ASV263","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.905942840151222,-0.487240515719217,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,2.25940176537121,2.46947923155187,2.11412530987236,-0.279290481556052,0.495288861310894,-0.487240515719217,0.333334272252202,0.459388317338418,0.905942840151222,0.640104166666666,0.961283799198348,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ib","Significant"
"ASV267","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.944112800681311,0.0522923506977611,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,1.18601464372451,1.16719910155582,1.21346695475037,0.0231986501048347,0.57666665179725,0.0522923506977611,0.480620252231404,0.720477058284554,0.944112800681311,0.674479166666666,0.896295712212802,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV267","DESeq2",35.5243309473953,-0.139071229605364,0.371493672456509,-0.374356926958547,0.708138784265376,0.825463553256089,"deseq2",0.825463553256089,-0.139071229605364,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV27","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.999125776410478,-0.128653585519077,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,0.0221500451321246,3.13082749754183,0.0221500451321246,-0.00513828166421071,8.13111891741144,-0.128653585519077,0.5,0.624133999868226,0.999125776410478,0.806249999999998,1,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oceaniserpentilla","Significant"
"ASV27","DESeq2",1982.01837169786,-7.66536402990032,2.68811629565216,-2.85157455512565,0.00435032830765308,0.00996528693729834,"deseq2",0.00996528693729834,-7.66536402990032,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oceaniserpentilla","Significant"
"ASV270","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.986154296098842,-0.450087272654404,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.75718529193702,1.88570875170108,1.29282527790506,-0.401943845831529,0.891413508521611,-0.450087272654404,0.328125991312833,0.609556986403005,0.986154296098842,0.630729166666666,0.991599687439726,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ib","Not Significant"
"ASV270","DESeq2",48.2875184585579,-0.671762659551988,0.354091567281166,-1.89714390746441,0.057808947606558,0.0889715834257182,"deseq2",0.0889715834257182,-0.671762659551988,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ib","Not Significant"
"ASV271","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.984273800830337,0.0821808975816878,FALSE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,1.0473264964695,1.05170054823346,1.01277759191684,0.0689193782950888,0.825646926927272,0.0821808975816878,0.453125240527371,0.81389864359155,0.984273800830337,0.673437499999999,0.948569674896549,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV271","DESeq2",31.9614633506699,-0.225222722009833,0.291380919893601,-0.772949450815359,0.439552297149909,0.55154014355753,"deseq2",0.55154014355753,-0.225222722009833,FALSE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV272","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.892468417982946,-0.580465108568647,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.60782380506645,1.89467238674614,1.34124421539072,-0.436794434448875,0.665453895409028,-0.580465108568647,0.248063706377386,0.366497675445745,0.892468417982946,0.537499999999999,0.969380412403116,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV272","DESeq2",52.9158973349573,-0.759742654264161,0.365490587116715,-2.07869280644852,0.037645594589734,0.0639326046049793,"deseq2",0.0639326046049793,-0.759742654264161,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV275","DESeq2",31.9431290969384,-0.0468905713865898,0.291374054123051,-0.16092912434402,0.872149223356074,0.932181855987741,"deseq2",0.932181855987741,-0.0468905713865898,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV275","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.809901840036826,0.547396019192335,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA,1.04939863692716,0.891367002412209,1.17765434560599,0.318909996196011,0.571545483562868,0.547396019192335,0.310078630782153,0.459969784923575,0.809901840036826,0.435937499999999,0.707731180597883,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV277","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.999109926592852,-0.0195378203401693,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,1.37507743208418,1.42204168425092,0.944738725147616,-0.0771792047953754,1.45850596306949,-0.0195378203401693,0.480620252231404,0.579678538972508,0.999109926592852,0.802604166666666,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV277","DESeq2",35.0988992441064,-0.472312082143428,1.52116044075044,-0.310494586560783,0.756184875512503,0.866095467883506,"deseq2",0.866095467883506,-0.472312082143428,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV280","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.581737850040055,-3.2242465995482,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.55989016345833,1.77540602666772,-5.94234349138061,-7.65155827902136,2.53441279371216,-3.2242465995482,0.000547999460257121,0.105114772204137,0.581737850040055,0.133333333333333,0.671073892825956,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ib","Significant"
"ASV280","DESeq2",40.1719655256512,-8.52897718304684,1.48280445565051,-5.75192308773119,8.82339421831311e-09,3.86268591335041e-08,"deseq2",3.86268591335041e-08,-8.52897718304684,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Clade Ib","Significant"
"ASV283","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.672056083068837,0.831422738980455,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,0.751459182542951,0.0529768341692183,1.44656648143986,1.44052773792124,1.55690192773342,0.831422738980455,0.117192204319805,0.225328835884959,0.672056083068837,0.119791666666666,0.333554349068364,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
